GSL_ID,NAME,SUB_NAME,ADDR,CITY,STATE,ZIP,TYPE_CNTRL,YR_1,NBD_1,NBR_1,DRATE_1,AVG_1,YR_2,NBD_2,NBR_2,DRATE_2,AVG_2,YR_3,NBD_3,NBR_3,DRATE_3,AVG_3,FLAG_1,FLAG_2,CONG_DIST,REGION
001368,TRINIDAD STATE JUNIOR COLLEGE,,600 PROSPECT ST,TRINIDAD,CO,81082,2 yr/Pub,92,        50,       186,  26.9,,91,        41,       169,  24.3,,90,        41,       152,  27.0,,,,04,08
020722,"COLUMBINE BEAUTY SCHOOL, II",,"5801 W 44TH AVE, LAKESIDE MALL",DENVER,CO,80212,1 yr/Prop,92,        19,        71,  26.8,,91,        18,        64,  28.1,,90,        24,        74,  32.4,,,,01,08
011628,VOGUE COLLEGE OF COSMETOLOGY NO 30,,1739 N ACADEMY BLVD,COLORADO SPRINGS,CO,80909,1 yr/Prop,92,         2,         6,  26.6,*,91,         5,        30,  16.7,,90,        14,        43,  32.6,,,,05,08
022534,ACADEMY OF FLORAL DESIGN,,837 ACOMA ST,DENVER,CO,80204,300 hr/Prop,92,         2,        15,  26.2,*,91,         8,        19,  32.4,*,90,         6,        27,  33.4,*,C,,01,08
022675,GLENWOOD BEAUTY ACADEMY,,51241 HWY 6 & 24,GLENWOOD SPRINGS,CO,81601,1 yr/Prop,92,         8,        31,  25.8,,91,         5,        24,  24.1,*,90,        11,        37,  29.7,,,,03,08
008635,PPI HEALTH CAREERS SCHOOL,,2345 N ACADEMY BLVD,COLORADO SPRINGS,CO,80909,1 yr/Prop,92,       126,       488,  25.8,,91,       114,       436,  26.1,,90,       128,       559,  22.9,,,,05,08
012502,AMERICANA BEAUTY COLLEGE I,,730 S CAMINO DEL RIO,DURANGO,CO,81301,300 hr/Prop,92,        18,        71,  25.4,,91,        12,        51,  23.5,,90,        10,        39,  25.6,,,,03,08
025943,COLLEGE AMERICA - DENVER,,"720 S COLORADO BLVD, STE 260",DENVER,CO,80222,600 hr/Prop,92,        53,       215,  24.7,,91,        41,       202,  20.3,,90,        31,       248,  12.5,,,,01,08
030669,TECHNICAL TRADES INSTITUTE,,772 HORIZON DR,GRAND JUNCTION,CO,81506,2 yr/Prop,92,       156,       650,  24.0,,91,       169,       712,  23.7,,90,       218,       969,  22.5,,,,03,08
022537,TECHNICAL TRADES INSTITUTE,,2315 E PIKES PEAK AVE,COLORADO SPRINGS,CO,80909,1 yr/Prop,92,       156,       650,  24.0,,91,       169,       712,  23.7,,90,       218,       969,  22.5,,,,05,08
007648,DENVER TECHNICAL COLLEGE,,925 S NIAGARA ST,DENVER,CO,80224,4 yr/Prop,92,       207,       869,  23.8,,91,       250,      1179,  21.2,,90,       307,      1550,  19.8,,,,01,08
004503,BLAIR JUNIOR COLLEGE,,828 WOOTEN RD,COLORADO SPRINGS,CO,80915,2 yr/Prop,92,       152,       649,  23.4,,91,       150,       653,  23.0,,90,       219,       851,  25.7,,,,05,08
007649,ROCKY MOUNTAIN COLLEGE OF ART & DES,IGN,6875 E EVANS AVE,DENVER,CO,80224,4 yr/Prop,92,        26,       111,  23.4,,91,        24,       137,  17.5,,90,        21,       146,  14.4,,,,01,08
022769,COMMUNITY COLLEGE OF AURORA,,16000 CENTRETECH PKWY,AURORA,CO,80011,2 yr/Pub,92,        39,       169,  23.1,,91,        25,       156,  16.0,,90,        26,       134,  19.4,,,,06,08
021652,ACADEMY OF BEAUTY CULTURE,,2992 NORTH AVE,GRAND JUNCTION,CO,81501,1 yr/Prop,92,         6,        27,  23.1,*,91,         4,        20,  19.4,*,90,         8,        31,  25.8,,,,03,08
008896,PIKES PEAK COMMUNITY COLLEGE,,5675 S ACADEMY BLVD,COLORADO SPRINGS,CO,80906,2 yr/Pub,92,       182,       790,  23.0,,91,       184,       693,  26.6,,90,       112,       602,  18.6,,,,05,08
021163,PUEBLO COMMUNITY COLLEGE,,900 W ORMAN AVE,PUEBLO,CO,81004,2 yr/Pub,92,        63,       283,  22.3,,91,        43,       216,  19.9,,90,        56,       262,  21.4,,,,03,08
021321,COLORADO BEAUTY COLLEGE III,,2415 FREMONT DR,CANON CITY,CO,81212,1 yr/Prop,92,         8,        36,  22.2,,91,         5,        29,  21.5,*,90,         2,        15,  28.7,*,,,03,08
007548,DENVER INSTITUTE OF TECHNOLOGY,,7350 N BROADWAY,DENVER,CO,80221,4 yr/Prop,92,       219,      1005,  21.8,,91,       241,      1069,  22.5,,90,       182,      1219,  14.9,,,,01,08
009542,COMMUNITY COLLEGE OF DENVER,,"1111 W COLFAX, POB 173363",DENVER,CO,80217,2 yr/Pub,92,        65,       301,  21.6,,91,        55,       307,  17.9,,90,        56,       279,  20.1,,,,01,08
004504,BARNES BUSINESS COLLEGE,,150 N SHERIDAN BLVD,DENVER,CO,80226,1 yr/Prop,92,       267,      1246,  21.4,,91,       288,      1197,  24.1,,90,       312,      1820,  17.1,,,,,08
001355,LAMAR COMMUNITY COLLEGE,,2400 SOUTH MAIN,LAMAR,CO,81052,2 yr/Pub,92,        19,        91,  20.9,,91,        17,        83,  20.5,,90,        17,        89,  19.1,,,,04,08
021558,SHARON DORAN'S ACADEMY OF SCIENCE &, HAIRDESIGN,"700 FLORIDA AVE, STE 111",LONGMONT,CO,80501,600 hr/Prop,92,        11,        54,  20.4,,91,        12,        49,  24.5,,90,        11,        47,  23.4,,,,02,08
026110,HERITAGE COLLEGE OF HEALTH CAREERS,,12 LAKESIDE LANE,DENVER,CO,80212,1 yr/Prop,92,        18,        91,  19.8,,91,        17,        58,  29.3,,90,         0,        33,   0.0,,,,01,08
023196,COLORADO CAREER ACADEMY,,95 S WADSWORTH BLVD,LAKEWOOD,CO,80226,1 yr/Prop,92,        24,       123,  19.5,,91,        28,       110,  25.5,,90,        49,       161,  30.4,,,,01,08
020594,AMERICANA BEAUTY COLLEGE NO 2,,"3650 AUSTIN BLUFFS PKY, S#174",COLORADO SPRINGS,CO,80918,1 yr/Prop,92,        13,        67,  19.4,,91,        38,       122,  31.1,,90,        32,        87,  36.8,,,,05,08
025185,HAIR DYNAMICS EDUCATION CENTER,,6464 S COLLEGE AVE,FORT COLLINS,CO,80525,1 yr/Prop,92,        11,        57,  19.3,,91,        11,        65,  16.9,,90,         6,        55,  10.9,,,,04,08
023217,ITT TECHNICAL INSTITUTE,,2121 S BLACKHAWK ST,AURORA,CO,80014,4 yr/Prop,92,        53,       281,  18.9,,91,        53,       276,  19.2,,90,        70,       462,  15.2,,,,,08
021629,MICHAEL TAYLOR INSTITUTE OF HAIR DE,SIGN,6520 N WADSWORTH STE 203 B,ARVADA,CO,80002,600 hr/Prop,92,        13,        69,  18.8,,91,        18,        78,  23.1,,90,        12,        92,  13.0,,,,02,08
012022,SAN LUIS VALLEY AREA VOCATIONAL SCH,OOL,1011 MAIN STREET,ALAMOSA,CO,81101,2 yr/Pub,92,         9,        49,  18.4,,91,        13,        47,  27.7,,90,        12,        52,  23.1,,,,03,08
021590,AMERICAN DIESEL & AUTOMOTIVE COLLEG,E,1002 S JASON ST,DENVER,CO,80223,1 yr/Prop,92,        19,       104,  18.3,,91,        35,       153,  22.9,,90,        52,       222,  23.4,,,,01,08
020789,COLORADO INSTITUTE OF ART,,200 E 9TH AVE,DENVER,CO,80203,2 yr/Prop,92,       206,      1156,  17.8,,91,       214,      1062,  20.2,,90,       174,      1080,  16.1,,,,01,08
030149,PLATT COLLEGE,,"3100 S PARKER RD, STE 200",AURORA,CO,80014,1 yr/Prop,92,        53,       297,  17.8,,91,       149,       805,  18.5,,90,       245,      1106,  22.2,,,,06,08
021411,ULTIMA COLLEGE OF COSMETOLOGY,,3049-A W 74TH AVE,WESTMINSTER,CO,80030,1 yr/Prop,92,        11,        63,  17.5,,91,        28,        78,  35.9,,90,        28,        60,  46.7,,,,02,08
012875,T H PICKENS TECHNICAL CENTER OF THE, AURORA PUBLIC SCH,500 BUCKLEY RD,AURORA,CO,80011,1 yr/Pub,92,         8,        46,  17.4,,91,         8,        60,  13.3,,90,        17,        76,  22.4,,,,04,08
013007,NAZARENE BIBLE COLLEGE,,PO BOX 15749,COLORADO SPRINGS,CO,80935,4 yr/Priv,92,        12,        71,  16.9,,91,         5,        56,   8.9,,90,         6,        76,   7.9,,,,08,08
010148,COLORADO TECHNICAL COLLEGE,,4435 N CHESTNUT ST,COLORADO SPRINGS,CO,80907,4 yr/Prop,92,        63,       376,  16.8,,91,        61,       504,  12.1,,90,       100,       617,  16.2,,,,05,08
001359,COLORADO NORTHWESTERN COMMUNITY COL,LEGE,500 KENNEDY DR,RANGELY,CO,81648,2 yr/Pub,92,        14,        84,  16.7,,91,         9,        96,   9.4,,90,        10,       105,   9.5,,,,03,08
009543,RED ROCKS COMMUNITY COLLEGE,,13300 W 6TH AVE,LAKEWOOD,CO,80401,2 yr/Pub,92,        28,       170,  16.5,,91,        21,       170,  12.4,,90,        17,       156,  10.9,,,,05,08
007933,FRONT RANGE COMMUNITY COLLEGE,,3645 W 112TH ST,WESTMINSTER,CO,80030,2 yr/Pub,92,        73,       449,  16.3,,91,        54,       396,  13.6,,90,        38,       382,   9.9,,,,02,08
023181,ROFFLER ACADEMY OF HAIR DESIGN,,202 S PIERCE ST,LAKEWOOD,CO,80226,600 hr/Prop,92,         7,        43,  16.3,,91,        15,        58,  25.9,,90,        24,        72,  33.3,,,,06,08
001362,OTERO JUNIOR COLLEGE,,1820 COLORADO AVENUE,LA JUNTA,CO,81050,2 yr/Pub,92,         7,        47,  14.9,,91,        10,        71,  14.1,,90,        13,        81,  16.0,,,,04,08
009981,MORGAN COMMUNITY COLLEGE,,17800 COUNTY RD 20,FORT MORGAN,CO,80701,2 yr/Pub,92,        12,        82,  14.6,,91,         1,        21,   9.9,*,90,         4,        33,  12.1,,,,04,08
007297,COLORADO AERO TECH,,10851 W 120TH AVE,BROOMFIELD,CO,80020,1 yr/Prop,92,       163,      1128,  14.5,,91,       132,      1333,   9.9,,90,       131,      1776,   7.4,,,,02,08
004506,COLORADO MOUNTAIN JUNIOR COLLEGE DI,STRICT,"215 - 9TH ST, PO BOX 10001",GLENWOOD SPRINGS,CO,81601,2 yr/Pub,92,        30,       212,  14.2,,91,        37,       203,  18.2,,90,        31,       204,  15.2,,,,03,08
001346,ARAPAHOE COMMUNITY COLLEGE,,5900 SOUTH SANTA FE DRIVE,LITTLETON,CO,80120,2 yr/Pub,92,        43,       306,  14.1,,91,        39,       290,  13.4,,90,        38,       311,  12.2,,,,05,08
012670,BEL-REA INSTITUTE OF ANIMAL TECHNOL,OGY,1681 S DAYTON ST,DENVER,CO,80231,2 yr/Prop,92,        18,       135,  13.3,,91,        23,       131,  17.6,,90,        16,       142,  11.3,,,,01,08
010958,HIGHLAND HILLS BEAUTY ACADEMY,,5316 WEST 20TH STREET,GREELEY,CO,80631,1 yr/Prop,92,         5,        38,  13.2,,91,         7,        24,  26.6,*,90,         6,        29,  23.8,*,,,04,08
021606,"COLUMBINE BEAUTY SCHOOL, III",,3811 E 120TH AVE,THORNTON,CO,80229,1 yr/Prop,92,         5,        39,  12.8,,91,         5,        24,  28.8,*,90,         6,        15,  33.1,*,,,02,08
007582,AIMS COLLEGE,,"5401 W 20TH ST, PO BOX 69",GREELEY,CO,80632,2 yr/Pub,92,        35,       279,  12.5,,91,        33,       296,  11.1,,90,        33,       290,  11.4,,,,04,08
021887,DENVER ACADEMY OF COURT REPORTING,,"7290 SAMUEL DRIVE, 2ND FLR",DENVER,CO,80221,1 yr/Prop,92,        11,        90,  12.2,,91,         4,       134,   3.0,,90,         5,       137,   3.6,,,,90,08
001354,ILIFF SCHOOL OF THEOLOGY,,2201 S UNIVERSITY BLVD,DENVER,CO,80210,5 yr/Priv,92,         5,        41,  12.2,,91,         2,        51,   3.9,,90,         7,        79,   8.9,,,,06,08
001360,METROPOLITAN STATE COLLEGE,,"1006 11TH STREET, BOX #2",DENVER,CO,80204,4 yr/Pub,92,       224,      1881,  11.9,,91,       199,      1978,  10.1,,90,       164,      2060,   8.0,,,,01,08
001361,NORTHEASTERN JUNIOR COLLEGE,,100 COLLEGE DR,STERLING,CO,80751,2 yr/Pub,92,        24,       202,  11.9,,91,        48,       208,  23.1,,90,        33,       245,  13.5,,,,04,08
001345,ADAMS STATE COLLEGE,,**,ALAMOSA,CO,81102,5 yr/Pub,92,        52,       451,  11.5,,91,        52,       467,  11.1,,90,        49,       416,  11.8,,,,03,08
001365,UNIVERSITY OF SOUTHERN COLORADO,,2200 BONFORTE BLVD,PUEBLO,CO,81001,5 yr/Pub,92,        66,       580,  11.4,,91,        73,       578,  12.6,,90,        78,       669,  11.7,,,,03,08
005597,BOULDER VALLEY REGION NO 2 PUBLIC S,CHOOL DISTRICT,PO BOX 9011,BOULDER,CO,80301,1 yr/Pub,92,        10,        91,  11.0,,91,        19,        97,  19.6,,90,        21,       105,  20.0,,,,02,08
010732,SAN JUAN BASIN AREA VOCATIONAL TECH,NICAL SCHOOL,PO BOX 970,CORTEZ,CO,81321,1 yr/Pub,92,         1,        11,  10.9,*,91,         2,        14,  16.9,*,90,         2,        21,  17.3,*,,,03,08
011572,COLORADO SCHOOL OF TRADES,,1575 HOYT STREET,LAKEWOOD,CO,80215,1 yr/Prop,92,         1,        28,  10.1,*,91,         7,        30,  23.3,,90,         2,        41,   4.9,,,,06,08
021562,DELTA MONTROSE AREA VOCATIONAL TECH,NICAL CENTER,1765 US HWY 50,DELTA,CO,81416,600 hr/Pub,92,         2,        17,  10.0,*,91,         1,        11,   7.7,*,90,         1,        12,   9.6,*,,,03,08
001358,MESA STATE COLLEGE,,"1175 TEXAS AVE, PO BOX 2647",GRAND JUNCTION,CO,81502,4 yr/Pub,92,        71,       729,   9.7,,91,        82,       697,  11.8,,90,        60,       656,   9.1,,,,03,08
025901,HAIR DYNAMICS EDUCATION CENTER II,,6572-C S BROADWAY,LITTLETON,CO,80121,1 yr/Prop,92,         1,        16,   8.6,*,91,         2,        13,  10.5,*,90,         0,         6,   0.0,,,,05,08
009401,COLORADO CHRISTIAN UNIVERSITY,,180 S. GARRISON ST,LAKEWOOD,CO,80226,4 yr/Priv,92,        22,       276,   8.0,,91,        16,       211,   7.6,,90,        12,       176,   6.8,,,,06,08
025179,"NATIONAL THEATRE CONSERVATORY, DENV",ER CTR FOR PERF ARTS,1050 13TH ST,DENVER,CO,80204,5 yr/Priv,92,         2,        12,   7.8,*,91,         2,        18,   4.0,*,90,         0,        21,   0.0,*,,,01,08
001372,WESTERN STATE COLLEGE OF COLORADO,,**,GUNNISON,CO,81230,5 yr/Pub,92,        35,       451,   7.8,,91,        47,       413,  11.4,,90,        52,       479,  10.9,,,,03,08
001353,FT LEWIS COLLEGE,,COLLEGE HEIGHTS,DURANGO,CO,81301,4 yr/Pub,92,        36,       498,   7.2,,91,        37,       503,   7.4,,90,        37,       562,   6.6,,,,03,08
001349,UNIVERSITY OF NORTHERN COLORADO,,"CARTER HALL, ROOM 1005",GREELEY,CO,80639,5 yr/Pub,92,       119,      1737,   6.9,,91,        84,      1550,   5.4,,90,        68,      1711,   4.0,,,,04,08
006740,UNIVERSITY OF COLORADO AT DENVER,,"1200 LARIMER, BOX 151",DENVER,CO,80204,5 yr/Pub,92,        77,      1184,   6.5,,91,        50,      1322,   3.8,,90,        60,      1357,   4.4,,,,01,08
001350,COLORADO STATE UNIVERSITY,,**,FORT COLLINS,CO,80523,5 yr/Pub,92,       186,      3152,   5.9,,91,       174,      3251,   5.4,,90,       132,      3499,   3.8,,,,04,08
001370,UNIVERSITY OF COLORADO AT BOULDER,,CAMPUS BOX 17,BOULDER,CO,80309,5 yr/Pub,92,       194,      3647,   5.3,,91,       175,      3772,   4.6,,90,       148,      4534,   3.3,,,,02,08
004509,UNIVERSITY OF COLORADO AT COLORADO,SPRINGS,AUSTIN BLUFFS PKY PO BOX 7150,COLORADO SPRINGS,CO,80933,5 yr/Pub,92,        30,       580,   5.2,,91,        28,       547,   5.1,,90,        26,       514,   5.1,,,,05,08
001363,REGIS UNIVERSITY,,3333 REGIS BOULEVARD,DENVER,CO,80221,4 yr/Priv,92,        29,       577,   5.0,,91,        25,       516,   4.8,,90,        25,       570,   4.4,,,,01,08
030063,MEDICAL CAREERS TRAINING CENTER,,4020 S COLLEGE AVE,FORT COLLINS,CO,80525,1 yr/Prop,92,         2,        41,   4.9,,91,         0,         9,   0.0,,90,         0,         6,   0.0,,,,04,08
001367,ST THOMAS THEOLOGICAL SEMINARY,,1300 S STEELE ST,DENVER,CO,80210,5 yr/Priv,92,         1,         9,   4.8,*,91,         0,         8,   0.0,*,90,         0,         4,   4.2,*,,,01,08
021676,DENVER PARALEGAL INSTITUTE,,1401 - 19TH ST,DENVER,CO,80202,1 yr/Prop,92,        11,       244,   4.5,,91,        22,       298,   7.4,,90,         9,       389,   2.3,,,,90,08
001371,"UNIVERSITY OF DENVER, COLORADO SEMI",NARY,UNIVERSITY PARK CAMPUS,DENVER,CO,80203,5 yr/Priv,92,        62,      1550,   4.0,,91,        59,      1541,   3.8,,90,        51,      2024,   2.5,,,,01,08
001348,COLORADO SCHOOL OF MINES,,1500 ILLINOIS ST,GOLDEN,CO,80401,5 yr/Pub,92,        13,       357,   3.6,,91,        11,       397,   2.8,,90,        15,       453,   3.3,,,,05,08
021175,NAROPA INSTITUTE,,2130 ARAPAHOE AVE,BOULDER,CO,80302,5 yr/Priv,92,         3,        91,   3.3,,91,         2,        95,   2.1,,90,         3,       114,   2.6,,,,02,08
006175,BETH-EL COLLEGE OF NURSING,,10 N FARRAGUT AVE,COLORADO SPRINGS,CO,80909,2 yr/Priv,92,         1,        44,   2.3,,91,         0,        28,   1.3,*,90,         0,        30,   0.0,,,,05,08
001352,DENVER CONSERVATIVE BAPTIST SEMINAR,Y,PO BOX 10000,DENVER,CO,80210,5 yr/Priv,92,         1,        61,   1.6,,91,         1,        52,   1.9,,90,         0,        66,   0.0,,,,01,08
001347,COLORADO COLLEGE,,**,COLORADO SPRINGS,CO,80903,5 yr/Priv,92,         4,       292,   1.4,,91,         9,       311,   2.9,,90,         9,       331,   2.7,,,,05,08
004508,"UNIVERSITY OF COLORADO, HEALTH SCIE",NCES CENTER,"4200 EAST 9TH AVE, A081",DENVER,CO,80220,4 yr/Pub,92,         6,       454,   1.3,,91,         3,       531,   0.6,,90,         6,       678,   0.9,,,,01,08
030131,BOULDER SCHOOL OF MASSAGE THERAPY,,3285 30TH ST,BOULDER,CO,80301,1 yr/Priv,92,         0,        84,   0.0,,91,         0,        27,   0.0,,90,       N/A,       N/A,   N/A,,,,02,08
022426,LUTHERN MEDICAL CTR RADIOLOGIC TECH, ACADEMY,8300 W 38TH AVE,WHEAT RIDGE,CO,80033,2 yr/Priv,92,         0,         1,   0.0,*,91,         0,         0,   0.0,*,90,         0,         1,   0.0,*,,,01,08
022958,PENROSE HOSPITAL SCHOOL OF DIAGNOST,IC MED SONOGRAPHY,2215 N CASCADE AVE POB 7021,COLORADO SPRINGS,CO,80933,1 yr/Priv,92,         0,         1,   0.0,*,91,         0,         2,   0.0,*,90,         0,         0,   0.0,*,,,02,08
022462,PENROSE HOSPITAL SCHOOL OF HISTOLOG,IC TECHNIQUE,2215 N CASCADE AVE,COLORADO SPRINGS,CO,80933,1 yr/Priv,92,         0,         0,   0.0,*,91,         0,         1,   0.0,*,90,         0,         0,   0.0,*,,,02,08
011291,PENROSE HOSPITAL SCHOOL OF MEDICAL,TECHNOLOGY,2215 N CASCADE AVE,COLORADO SPRINGS,CO,80933,1 yr/Priv,92,         0,         3,   0.0,*,91,         0,         0,   0.0,*,90,         0,         4,   0.0,*,,,02,08
004335,PRESBYTERIAN/ST LUKE CTR HLTH SCI E,D SCH OF RAD TECH,1719 E 19TH AVE,DENVER,CO,80218,2 yr/Priv,92,         0,         0,   0.0,*,91,         0,         0,   0.0,*,90,         0,         1,   0.0,*,,,01,08
021331,PRESBYTERIAN/ST LUKE CTR HLTH SCI E,D SCH OF MED TECH,"601 E 19TH AVE, BOX 58",DENVER,CO,80203,3 yr/Priv,92,         0,         3,   0.0,*,91,         0,         2,   0.0,*,90,         0,         5,   0.0,*,,,01,08
024738,"UNIVERSITY OF COLORADO, HEALTH SCIE",NCES CENTER,4200 E 9TH AVE - A081,DENVER,CO,80220,5 yr/Pub,92,         0,         0,   0.0,*,91,         0,         0,   0.0,*,90,         0,         0,   0.0,*,,,01,08
009855,YESHIVA TORAS CHAIN TALMUDICAL SEMI,NARY,1400 QUITMAN ST,DENVER,CO,80204,4 yr/Priv,92,         0,         0,   0.0,*,91,         0,         0,   0.0,*,90,         0,         0,   0.0,*,,,01,08
030278,COLORADO SCHOOL OF TRAVEL,,"608 GARRISON, STE G",LAKEWOOD,CO,80215,1 yr/Priv,92,         4,        29,  13.8,,91,         0,         1,   0.0,,90,       N/A,       N/A,   N/A,,,,06,08
030274,XENON INTERNATIONAL SCHOOL OF HAIR,DESIGN III,2231 SOUTH PEORIA,AURORA,CO,80014,1 yr/Prop,92,         1,         9,  11.1,,91,         0,         0,   0.0,,90,       N/A,       N/A,   N/A,,,,01,08
030239,PENROSE-ST FRANCIS HEALTHCARE SYS D,IETETIC INTERN PROG,"2215 N CASCADE AVE, BOX 7021",COLORADO SPRINGS,CO,80933,1 yr/Priv,92,         0,         0,   0.0,,91,       N/A,       N/A,   N/A,,90,       N/A,       N/A,   N/A,,,,04,08
020959,CROWN ACADEMY OF HAIRDRESSING,,220 ALLEN ST,NEW BRITAIN,CT,06053,1 yr/Prop,92,        15,        36,  41.7,,91,        27,       115,  23.5,,90,        18,       115,  15.7,,,,06,01
010887,CONNECTICUT BUSINESS INSTITUTE,,605 BROAD ST,STRATFORD,CT,06497,1 yr/Prop,92,       327,       940,  34.8,,91,       139,       464,  30.0,,90,        49,       199,  24.6,,,,03,01
023227,ALLSTATE TRACTOR TRAILER TRAINING S,CHOOL,870 HOUSATONIC AVE,BRIDGEPORT,CT,06604,300 hr/Prop,92,        76,       219,  34.7,,91,        56,       132,  42.4,,90,        31,        89,  34.8,,,,04,01
021123,RIDLEY LOWELL BUSINESS & TECHNICAL,INSTITUTE,231 CAPTAIN'S WALK,NEW LONDON,CT,06320,1 yr/Prop,92,        29,        92,  31.5,,91,        14,       107,  13.1,,90,        16,       119,  13.4,,,,02,01
022025,NEW ENGLAND TRACTOR TRAILER TRNG SC,H OF CONN,"FIELD RD, PO BOX 326",SOMERS,CT,06071,300 hr/Prop,92,       190,       663,  28.7,,91,       202,       960,  21.0,,90,       210,       709,  29.6,,,,06,01
012402,TECHNICAL CAREERS INSTITUTE,,11 KIMBERLY AVE,WEST HAVEN,CT,06516,1 yr/Prop,92,       353,      1315,  26.8,,91,       225,      1049,  21.4,,90,       192,      1012,  19.0,,,,03,01
025324,DANBURY HOSPITAL SCHOOL OF SURGICAL, TECHNOLOGY,24 HOSPITAL AVE,DANBURY,CT,06810,1 yr/Priv,92,         1,         2,  25.0,*,91,         0,         2,   0.0,*,90,         0,         0,   0.0,*,,,05,01
023000,W F KAYNOR REGIONAL VOCATIONAL-TECH,NICAL SCHOOL,43 TOMPKINS ST,WATERBURY,CT,06708,1 yr/Pub,92,         0,         0,  25.0,*,91,         1,         3,  20.0,*,90,         0,         1,   0.0,*,,,05,01
020654,AMORE INSTITUTE OF HAIR DESIGN,,46 GLENWOOD AVE,BRIDGEPORT,CT,06610,1 yr/Prop,92,         8,        24,  22.4,*,91,         1,        20,  18.3,*,90,         8,        32,  25.0,,,,04,01
012425,STONE ACADEMY,,1315 DIXWELL AVE,HAMDEN,CT,06514,1 yr/Prop,92,        88,       399,  22.1,,91,        50,       317,  15.8,,90,        68,       398,  17.1,,,,03,01
008876,NATIONAL ACAD OF HAIRDRESSING,,3 ISAAC PL,NORWALK,CT,06850,1 yr/Prop,92,         3,        17,  21.9,*,91,         8,        25,  20.2,*,90,         5,        31,  16.1,,,,03,01
004513,HOUSATONIC COMMUNITY-TECHNICAL COLL,EGE,510 BARNUM AVENUE,BRIDGEPORT,CT,06608,2 yr/Pub,92,         0,         1,  21.4,*,91,         0,         3,  27.8,*,90,         3,        10,  29.8,*,,,04,01
010417,CONNECTICUT INSTITUTE OF HAIR DESIG,N,1000 MAIN ST,EAST HARTFORD,CT,06108,1 yr/Prop,92,        34,       160,  21.3,,91,        15,       123,  12.2,,90,        14,       106,  13.2,,,,01,01
021394,LEON'S INSTITUTE OF HAIR DESIGN,,87-91 ATLANTIC ST,STAMFORD,CT,06901,1 yr/Prop,92,         2,         7,  21.1,*,91,         0,         4,  15.8,*,90,         2,         8,  24.2,*,,,04,01
009716,NATIONAL ACADEMY OR HAIRDRESSING,,117 MAIN STREET,ANSONIA,CT,06401,1 yr/Prop,92,         6,        23,  20.5,*,91,         1,        10,  17.4,*,90,         1,         6,  28.4,*,,,05,01
011697,VINAL REGIONAL VOCATIONAL/TECHNICAL, SCHOOL,60 DANIELS STREET,MIDDLETOWN,CT,06457,1 yr/Pub,92,         0,         0,  20.0,*,91,         1,         3,  16.7,*,90,         0,         2,   5.6,*,,,02,01
012877,KATHARINE GIBBS SCHOOL,,142 EAST AVE,NORWALK,CT,06851,2 yr/Prop,92,        54,       282,  19.1,,91,        20,       192,  10.4,,90,        24,       230,  10.4,,,,04,01
008874,BRIO ACADEMY OF COSMETOLOGY,,1231 E MAIN ST,MERIDEN,CT,06450,1 yr/Prop,92,         2,         4,  18.8,*,91,         0,         5,   4.3,*,90,         1,         7,   4.8,*,,,05,01
007303,NEW ENGLAND TECHNICAL INSTITUTE OF,CONNECTICUT,200 JOHN DOWNEY DR,NEW BRITAIN,CT,06051,2 yr/Prop,92,        52,       283,  18.4,,91,        25,       190,  13.2,,90,        22,       243,   9.1,,,,06,01
022449,DATA INSTITUTE,,745 BURNSIDE AVE,EAST HARTFORD,CT,06108,1 yr/Prop,92,        13,        73,  17.8,,91,        18,        83,  21.7,,90,        25,       149,  16.8,,,,01,01
020895,STATE ACADEMY OF COSMETOLOGY ARTS &, SCIENCES,325 E MAIN ST,BRANFORD,CT,06405,1 yr/Prop,92,         6,        25,  17.4,*,91,         3,        29,  15.2,*,90,         6,        32,  18.8,,,,03,01
021066,HARTFORD SECRETARIAL SCHOOL,,765 ASYLUM AVE,HARTFORD,CT,06105,1 yr/Prop,92,        29,       171,  17.0,,91,        29,       156,  18.6,,90,        40,       152,  26.3,,,,01,01
021127,GAL-MAR ACADEMY OF HAIRDRESSING,,59 WASHINGTON ST,NORTH HAVEN,CT,06473,1 yr/Prop,92,         9,        54,  16.7,,91,         6,        55,  10.9,,90,         2,        49,   4.1,,,,03,01
001392,MANCHESTER COMMUNITY-TECHNICAL COLL,EGE,"60 BIDWELL ST, PO BOX 1046",MANCHESTER,CT,06045,2 yr/Pub,92,         5,        30,  16.7,,91,         1,        42,   2.4,,90,         4,        72,   5.6,,,,01,01
013264,HENRY ABBOTT REGIONAL VOCATIONAL TE,CHNICAL SCHOOL,HAYESTOWN AVE,DANBURY,CT,06811,2 yr/Pub,92,         0,         0,  16.7,*,91,         0,         0,  23.8,*,90,         1,         6,  17.2,*,,,05,01
021709,STATE ACADEMY OF COSMETOLOGY ARTS &, SCIENCES,150 BOSTON POST RD,ORANGE,CT,06477,1 yr/Prop,92,         9,        55,  16.4,,91,         7,        68,  10.3,,90,        13,        69,  18.8,,,,03,01
008037,GATEWAY COMMUNITY-TECHNICAL COLLEGE,,60 SARGENT DRIVE,NEW HAVEN,CT,06511,2 yr/Pub,92,         2,        11,  16.3,*,91,         1,        10,  23.7,*,90,         5,        28,  22.8,*,,,03,01
